StationCode,County,COMID,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet,Log_P_MEAN,Log_N_MEAN,SiteWgt,Survey,BioticGroup,E,Enull,BC.null,GroupGroup,CaO_Mean.r,MgO_Mean.r,S_Mean.r,UCS_Mean.r,LPREM_mean.r,MINP_WS.r,MEANP_WS.r,SumAve_P.r,TMAX_WS.r,XWD_WS.r,MAXWD_WS.r,LST32AVE.r,BDH_AVE.r,KFCT_AVE.r,PRMH_AVE.r,ELEV_RANGE.r,MAX_ELEV.r,Log_N_MEAN.r,Log_P_MEAN.r,PCT_CENOZ.r,PCT_NOSED.r,PCT_QUART.r,PCT_SEDIM.r,PCT_VOLCNC.r,PPT_00_09.r,TEMP_00_09.r,LogWSA.r,CondQR50.r,Nat.PC1,Nat.PC2,Nat.PC3,Nat.PC4,Nat.PC5,Nat.PC6,Nat.PC7,Nat.PC8,Nat.PC9,Nat.PC10,Nat.PC11,Nat.PC12,Nat.PC13,Nat.PC14,Nat.PC15,Nat.PC16,Nat.PC17,Nat.PC18,Nat.PC19,Nat.PC20,Nat.PC21,Nat.PC22,Nat.PC23,Nat.PC24,Nat.PC25,Nat.PC26,Nat.PC27,Nat.PC28
103WER026,Del Norte,22226750,1103.300502,North_Coast,NC,NC,NC,NC,78,78,41.84998645,-124.0332179,366.699997,1.458,205588.5938,-0.767,0.22,1681.400024,0.2658,0.0139,1.645,1.509665,235.3000031,4.0155,0.0294,7309.7998,6.2065,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,FALSE,TRUE,139.1237,0.0327,0.0162,0.1485,-1,2536,-1,117,17,80,0,100,0,0,0,4.8308,602,1,NA,NA,0.178880587,Not detected,0,10,66,790.37,790.37,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Calibration,RefCal,-0.575281663,-1.85667287,NA,NA,3,20.73923827,10.67230444,0.20639457,Groups 1 to 3,1.174806082,-0.959817643,-0.034722668,43.39823468,-0.520238126,-7.091844046,1116.104694,3815.082554,-290.6751072,21.23506238,3.120652297,-27.51592637,0.074593398,0.011887894,-0.259329485,-669.0688323,-669.0707743,-0.525396481,0.251485815,-10.01027172,107.3072486,-1.391817418,-70.59598498,-36.26413935,90885.4045,-295.1319488,-1.700754967,-51.73446678,-5.294548779,-5.107371037,2.438795154,3.811356438,-0.154881987,-2.706389808,1.148204899,-1.351325292,-4.87413899,3.356153664,2.623862774,-1.347779128,-1.969024999,-5.24393756,-2.540981604,-2.608441792,0.24351453,2.160013681,1.383127096,-0.330683575,1.715192861,-3.367651482,-0.191144816,0.773480129,0.517654347,0.225567883,0.009259154,-2.74E-05
103WER029,Del Norte,22226788,1103.110001,North_Coast,NC,NC,NC,NC,1,1,41.80976601,-124.1120887,238.7000008,1.3645,190371.4063,-0.6658,0.211,1651.599976,0.1154,0.0589,1.173,4.733672,46.29999924,2.9977,0.0574,6928.7534,3.3568,Perennial,0,0,0,1.918,0.4177,0.4177,0,0,0,0.164008295,0.035652446,0.035652446,1,1,1,0,0,0,0,0,68,0,FALSE,TRUE,101.4091,0.0328,0.0167,0.1502,8.8333,2121.8999,252.3333,119,17,70.6,0,0,0,100,0,NA,285,NA,NA,NA,0.675198162,Not detected,0,19.535,70,226,226,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Calibration,RefCal,-0.937418016,-1.229810977,NA,NA,3,18.62222645,10.67230444,0.219694144,Groups 1 to 3,-1.72264507,-2.051228052,-0.012283924,8.425641661,-0.47929444,3.472017919,724.588269,3610.892622,-45.67930981,25.04300979,3.325379575,-28.59830022,-0.029464936,-0.005944646,-0.096561837,-823.8563072,-823.8588835,0.068845132,-0.10520458,-12.05462433,10.87691862,-2.253643031,26.41212744,-36.17207923,77401.05646,-412.0987537,-1.286952598,-67.61134668,-3.297326492,-4.715981908,3.154982428,2.600248542,1.240564315,-0.262464549,0.74915862,0.190942574,0.45961869,0.241325785,0.707824917,0.466921518,-0.863409548,-0.585372687,-0.120008946,-0.640486224,-0.352016807,-0.609028913,0.897352117,-0.328811414,-1.041588344,-0.130734909,0.099721691,0.414545341,-0.301955035,0.099336843,0.017166663,-1.01E-05
105CE0029,Siskiyou,3917966,1105.501003,North_Coast,NC,NC,NC,NC,78,9,41.65976147,-122.4986153,3536.77002,1.3263,38511.60156,-0.1731,0.1868,2011.5,0.1957,0.1546,5.9678,1256.799856,764.2299805,6.1132,0.0475,4437.6143,4.919,Perennial,75.1773,43.6196,11.6751,0.9752,3.3439,1.8283,2.9255,1.9426,1.7119,1.299931689,1.549019972,1.596970136,0,0,107,2.373340266,0.060060061,4,20,0,451,1.5,FALSE,TRUE,103.2379,0.0309,0.0081,0.1181,11.1532,838.8226,283.4381,78.6375,10.6645,154.7215,0,15.16138779,0,7.52189774,77.31670997,378.46554,4301,4,NA,NA,3.099266122,Not detected,1.5,23,131.6987179,414.8816667,414.8816667,Stressed,Pass,Fail,Fail,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Fail,NC,Calibration,StressCal,-0.708187313,-0.81076242,16.73804255,CMAP,NA,12.07909054,10.67230444,0.295969203,NA,0.526536455,2.107252362,0.142146191,-8.754468754,0.319116076,2.168692587,-487.7247246,-73.90199979,2.135093074,-16.96713789,-2.666249937,14.4748651,-0.030710777,0.006595489,1.750884897,2324.837791,2324.834623,0.567400966,0.020346021,2.495374462,0.255569808,-3.734751944,-26.1247412,28.69723185,-63385.91586,138.8257274,1.163647451,90.04219961,0.899345737,5.875552044,0.066867662,-1.446808262,0.348411442,-1.408713898,-1.147717745,0.159962575,0.090387006,0.446074322,0.524180939,-0.130625316,0.412316344,-1.046673436,-0.172563722,0.928768871,-0.945117864,0.120857812,0.048570331,0.644710248,-0.854782134,0.518258423,0.267825414,-0.262649065,0.13729531,0.064708121,0.037614945,9.04E-06
105CE0073,Siskiyou,3918426,1105.500604,North_Coast,NC,NC,NC,NC,78,4,41.42618152,-122.3950916,2720.030029,1.2082,67298.70313,0.5685,0.162,1770.099976,0.1949,0.3648,8.1585,52.692589,1022.969971,2.1605,0.0578,4615.7036,3.908,Perennial,0,3.3177,1.5472,6.8326,5.5332,2.9202,37.9165,16.1418,7.5908,8.307105705,5.181427129,3.971092488,4,9,11,0,0,0,0,0,166,1.007595455,FALSE,TRUE,69.3316,0.0309,0.0083,0.1191,9.7385,1072.9354,269.3692,89.8841,11.8537,154.6548,0,1.280825275,0,0,98.7191953,38.36409,3743,1,NA,NA,1.721749538,Not detected,1.007595455,15,92.54166667,341.8523077,341.8523077,Stressed,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Pass,Pass,Pass,Pass,NC,Calibration,StressCal,-0.709965389,-0.437933266,167.4932074,CMAP,NA,12.69635771,10.67230444,0.311367754,NA,-0.557149859,-1.798960683,0.119080907,-44.82458042,1.159446497,0.180744673,-276.8751618,90.90459262,1.476197495,-6.587296186,-1.649586135,6.869989498,-0.141999042,-0.008280697,3.062113551,1587.505052,1587.5034,0.990346236,0.029016635,2.439160975,-18.32494636,-2.043142617,-34.15084276,53.93985152,-37114.64837,24.67343784,-0.04765761,58.41345598,1.137770021,4.104679813,1.394112632,0.000769337,-1.521403113,-0.421984888,-0.678328827,-0.075691063,0.03224099,1.160317581,-0.647884623,0.648068327,-0.62693285,-0.740849409,-0.699526232,0.933452013,-1.144628147,0.119004637,-0.062634116,-0.061992559,-1.44165669,0.927022122,0.200894402,-0.22745425,0.193566657,-0.153579499,0.045353115,2.43E-05
105CE0141,Siskiyou,361921,1105.360203,North_Coast,NC,NC,NC,NC,78,9,41.8919571,-122.4876622,1725.869995,1.401,41415.39844,-0.3838,0.2015,1877.199951,0.2517,0.0314,1.1822,150.886653,658.1300049,3.6575,0.0306,4157.2891,6.1189,Perennial,0,10.1045,11.0696,0,1.0001,0.3686,1.5873,1.1352,0.2404,4.314697278,1.591465821,1.011546125,1,8,20,0,0,0,0,0,704,0.36365,FALSE,TRUE,127.4189,0.031,0.0078,0.1176,17.1878,524.7097,304.2818,76.8987,10.5124,151.4704,0,0,0,0,100,84.7279,2384,3,NA,NA,2.178650825,Not detected,0.36365,31,163.4776786,597.2298077,597.2298077,Intermediate,Pass,Fail,Fail,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,NC,Other,Other,-0.598944274,-1.502932064,28.18403813,CMAP,NA,11.21903096,10.67230444,0.258539579,NA,1.846795007,-0.309938559,0.165538984,15.16316866,0.06258144,8.186190808,-790.1367656,-486.5711903,15.87295151,-18.97315012,-2.759275255,11.97115546,0.044997148,0.018463199,-2.689556011,449.6637931,449.6595546,-0.149849924,0.112883051,4.248154675,-13.55006685,-4.876172276,-29.96628692,47.29883212,-58689.82762,-57.16907713,0.13637313,129.6353803,2.169951823,2.212323334,-0.636021104,-1.633549094,-0.942876837,-3.085324437,0.133923321,-0.773058773,1.689953237,-0.748476398,1.067906638,-0.065882842,0.457740515,-0.317580726,0.120156806,0.424710702,-0.33995479,-1.23610621,-1.285570106,0.37662852,-0.039557106,0.670964359,0.295799355,0.306098284,-0.037958176,0.30288818,0.014642539,-1.12E-05
105CE0149,Del Norte,4442318,1105.110502,North_Coast,NC,NC,NC,NC,78,78,41.48313406,-123.7437815,931.2199707,1.4624,210743.2031,-1.4576,0.2084,1860.699951,0.1398,0.0383,2.6352,52.585223,651.7800293,2.0144,0.0694,7293.4238,1.7379,Perennial,0,0,0,1.1905,1.2132,1.4462,0,0,0.012,0.394501665,0.391540534,0.355562495,0,0,0,0,0,0,0,0,92,0,FALSE,TRUE,123.9384,0.0322,0.0127,0.1366,21.6667,3409.5547,290.3175,124.9136,17.7593,116.7407,0,0,0,100,0,82.48101,1583,3,NA,NA,1.72086372,Not detected,0,20,90,233.97,233.97,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Calibration,RefCal,-0.854182286,-1.416687848,35.02671908,CMAP,2,17.21320698,10.67230444,0.205322854,Groups 1 to 3,-3.345921107,-2.808062855,-0.029812273,23.72512681,-1.046868876,14.51807203,1965.788083,3699.212322,20.57809591,28.03126877,3.692642051,-4.285708679,0.090652134,0.016838516,-0.733289247,-5.614747026,-5.614611652,-0.009578244,-0.020630061,-9.10074356,-1.419233549,0.822627568,31.84515108,-31.7207535,93651.35093,74.93742075,0.075199804,-11.17079677,-5.251118777,-3.051606302,4.452315632,0.248761962,2.34076403,2.358011111,1.587514365,0.113772747,3.800291152,-0.802487905,2.301617748,0.782978532,0.200489436,-0.668936118,0.918887268,-0.114050214,-1.895970332,-0.9595751,-0.341370684,1.025845434,0.948617052,-0.845074385,1.13909797,-1.690958596,0.087530642,0.066941666,-0.017502714,-4.35E-05
105CE0173,Siskiyou,3917192,1105.500101,North_Coast,NC,NC,NC,NC,78,9,41.73986615,-122.6309003,1035.109985,1.4945,41871.69922,-0.3857,0.1901,1950,0.1143,0.1127,2.6414,102.05936,782.8900147,7.5311,0.0605,5112.978,4.1307,Perennial,0,1.1359,2.3689,9.1441,4.7137,2.6529,60.4243,19.4321,6.2539,11.86281221,4.729557701,3.01307327,7,36,51,0,0,3,4,7.60E-05,542,1.340959091,FALSE,TRUE,116.5255,0.0308,0.0081,0.1175,11.7213,592.4869,305.5328,81.0825,11.4825,141.0987,0,0,0,100,0,62.30878,1818,3,NA,NA,2.008852841,Not detected,1.340959091,34,171,595.7060606,595.7060606,Stressed,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Fail,NC,Validation,StressVal,-0.941573976,-0.94803755,28.18403813,CMAP,NA,11.95408348,10.67230444,0.294787749,NA,-0.29030854,3.458864836,0.146558691,4.942222163,0.10177716,2.690889731,-754.2188541,605.2588206,26.35343079,-15.50330198,-2.004915313,0.460859031,0.140026388,0.01075411,-1.57916671,-153.7457411,-153.7486224,0.437276541,-0.20739848,2.40267391,-13.97718248,-3.217796253,64.28401199,-47.93308715,-62066.42535,99.73936075,0.104053631,132.0950629,2.679474747,0.834332171,-1.55614597,0.032143224,2.971471715,-1.018671952,-0.546201401,0.461284832,1.959489045,-1.605216802,-0.511679972,-0.783096862,0.64547052,-0.560150041,0.068402686,0.035814395,0.686529486,-0.459810078,0.109817736,-0.318061549,-0.92096585,-0.167808719,0.16286651,0.381370016,-0.344439184,0.315611825,0.013950514,-7.93E-06
105CE0205,Siskiyou,3917288,1105.500103,North_Coast,NC,NC,NC,NC,78,9,41.70114928,-122.6430097,803.3800049,1.4923,43685.80078,-0.483,0.1909,1962.400024,0.099,0.0705,2.5473,32.13378,828.6199951,13.2921,0.073,5100.5205,3.6054,Perennial,0,4.2938,2.1261,8.9139,2.6984,1.5827,13.1148,1.5557,1.367,2.895931966,1.977416036,1.78235117,0,3,3,0,0,0,0,0,743,0,FALSE,TRUE,115.1953,0.0308,0.0081,0.1175,12.125,619.9589,303.325,83.15,11.73,142.81,0,0,0,100,0,25.03305,1632,2,NA,NA,1.506961816,Not detected,0,34,171,594.5371429,594.5371429,Intermediate,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,Pass,NC,Other,Other,-1.003926346,-1.151749285,32.0995762,CMAP,NA,9.637261711,10.67230444,0.243199018,NA,-0.842246193,9.209622248,0.149226754,3.452384965,0.02040198,3.019401702,-734.3559013,606.0118033,26.89178662,-13.68486846,-1.81215482,1.117136675,0.138985924,0.013201182,-1.816486236,-364.9873091,-364.9898436,0.243531366,-0.265713294,2.19231535,-14.52275468,-2.801182421,63.46453322,-46.91423077,-61106.84229,137.9852821,-0.361019798,132.6516386,2.640001828,-0.090271058,-1.754989592,-0.32630342,3.518042864,-1.136493125,-1.991687891,0.079736844,2.280039358,-1.415944299,-0.688006506,-0.893235343,0.751445515,-0.719549432,0.218035521,0.36497555,1.178537327,0.262842663,-0.318929664,-0.135320544,-0.972240287,-0.079810665,0.226444683,0.363588398,-0.382349498,0.281133813,0.005476647,-6.34E-06
105CE0269,Siskiyou,3917126,1105.501003,North_Coast,NC,NC,NC,NC,78,9,41.78139287,-122.4749171,179.960022,1.3304,32315.69922,1.1259,0.2526,1922.599976,0.1628,0.5998,0.537,17.49343,806.039978,2.029,0.0787,3661.8538,3.343,Perennial,68.666,61.9768,58.3848,13.03,3.6499,3.4383,10.2378,1.7594,1.6574,2.385618353,1.456944153,1.496347585,0,1,1,0,0,0,0,0,360,0,FALSE,TRUE,51.6711,0.0309,0.0079,0.1175,15.45,418.5122,317.7,69.8364,10,143.7895,0,0,0,0,100,3.05796,986,2,NA,NA,1.242874972,Not detected,0,23,166.9189189,780.4952381,780.4952381,Stressed,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,Pass,NC,Calibration,StressCal,-0.788078916,-0.221986298,16.73804255,CMAP,NA,10.16116136,10.67230444,0.473897208,NA,-0.982753468,-1.936654251,0.191218571,-61.58395964,1.625307653,6.132716349,-915.5119954,-980.7683275,37.40344528,-26.78424971,-3.414664983,0.153554091,-0.021273508,0.075214799,-3.818041431,-1043.750291,-1043.753584,1.161089524,-0.068091424,4.096127451,-15.81099214,-3.76209436,-31.07382576,49.75545985,-69848.13265,65.60852499,-0.696460214,137.4877103,5.619982211,0.708589261,-1.120727458,0.591184855,-2.09477977,-1.591175589,-0.352742259,0.151319924,3.828386387,0.723863118,-0.276340927,0.494430514,0.27395791,0.01296973,-1.010902754,0.037583548,-0.036076224,-0.916894427,-1.133746249,-0.34713132,-0.111400442,0.610943712,0.432005532,0.046607675,-0.443688319,0.512843808,0.054140524,-1.42E-05
105CE0329,Siskiyou,8257849,1105.230201,North_Coast,NC,NC,NC,NC,78,78,41.30817529,-123.0339192,1067.430054,1.5019,116298.5,-0.9164,0.1558,1722.699951,0.0605,0.0136,3.1702,4.006708,1091.569946,2.6923,0.0449,5432.8667,5.429,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,FALSE,TRUE,131.9273,0.0312,0.0098,0.1248,11,1378.4445,249.4,103.9167,15,155.7857,0,100,0,0,0,5.52392,2159,1,NA,NA,0.602787693,Not detected,0,11.10647059,79.75,213.752766,213.752766,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,NC,Calibration,RefCal,-1.217527376,-1.866141875,167.4932074,CMAP,1,16.05591656,10.67230444,0.243000683,Groups 1 to 3,0.589520675,-1.67935624,-0.00458918,22.68463684,-0.326293775,2.027195935,-50.9989267,1333.499645,-5.94301988,5.745089397,0.962940786,13.55800196,0.149567214,-0.015027798,-1.896376603,113.6183697,113.6191029,-0.398216194,-0.420935558,-3.065511267,85.45182556,1.175248253,-52.03461667,-34.78587845,2204.457018,87.43432525,-0.939228173,23.05317715,-1.95459475,-0.510227868,-1.440662003,0.335904322,2.264298143,0.035690223,-0.352496815,-0.908151799,1.276512558,0.896325051,1.074767786,-0.850140144,-0.643136253,-0.429572388,-2.44770166,-0.281483475,0.075517592,-1.683028285,-0.145329342,-1.319468753,0.350811126,0.813278677,-0.150223463,0.459618823,0.231468425,0.190708025,-0.00231598,-1.03E-05
105CE0381,Siskiyou,3917948,1105.501003,Deserts_Modoc,DM,DM,DM,DMmo,9,9,41.72769209,-122.3574521,1370.5,1.2937,38237.60156,-0.6179,0.1757,1910.699951,0.2442,0.0168,2.9027,16.507729,870.5,2.9969,0.0178,4622.0938,5.6435,Perennial,0,17.836,10.0436,0,1.3065,0.7357,0,0,0,0.674286687,1.16427734,1.048153436,0,2,2,0,0,0,0,0,106,1.5,FALSE,TRUE,118.7026,0.0309,0.0078,0.1175,16.7368,577.1667,288.7368,80.18,10.84,161.75,0,0,0,0,100,116.46612,2241,3,NA,NA,1.217687331,Not detected,1.5,31,147.4230769,515.45,515.45,Intermediate,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,DMmo,Other,Other,-0.612076533,-1.774432287,25.16558459,CMAP,NA,10.1682117,10.67230444,0.341032609,NA,1.34697348,-0.899337823,0.135579392,4.17084869,-0.089994617,7.180026406,-752.4537688,-80.33029527,10.5651607,-16.43616815,-2.54925861,15.2389458,-0.055819617,0.001200407,-1.707766034,145.3459769,145.3427959,-0.382438681,0.103164751,4.805945304,-17.84761274,-3.716260045,-28.80729929,49.5209174,-63313.72588,74.9773671,-0.704881378,123.0289468,1.996704309,1.39681866,-0.525523443,-1.764261389,-1.406456115,-2.74789182,0.052124923,-1.36573999,1.706710281,-0.899323376,0.093677508,0.587710181,0.401703464,-0.623256615,-1.005245444,0.951173065,-0.216044144,-0.916607708,-1.009271883,0.205912729,-0.345629283,0.463996876,0.026568321,0.268003648,0.124164021,0.287471282,0.004137317,-1.54E-05
105CE0489,Siskiyou,3800891,1105.420408,North_Coast,NC,NC,NC,NC,78,78,41.47335726,-122.8496712,1744.590027,1.4109,53232.60156,-0.7159,0.176,1974.199951,0.1463,0.0746,4.4153,698.526654,842.4099731,8.5608,0.0885,4774.7061,5.0573,Perennial,64.1268,27.7062,3.5665,0,1.9427,2.2616,0,0.3681,0.1393,1.763946285,1.744003173,1.254439571,0,6,61,0,0,0,20,0,200,0,FALSE,TRUE,126.3489,0.031,0.009,0.1212,11.434,965.4052,270.4456,82.4574,11.1319,142.4022,0,60.58474615,0,39.41526046,0,330.9592,2587,4,NA,NA,2.844182982,Not detected,0,18,111,371.38,371.38,Stressed,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,NC,Calibration,StressCal,-0.834458923,-1.12720296,28.18403813,CMAP,NA,11.99532948,10.67230444,0.23480636,NA,0.399754354,4.310361705,0.102883127,17.30224561,-0.204590498,2.821609928,-407.9653016,570.8974699,-1.082269053,-13.78337913,-2.498826495,5.315757854,0.051476615,-0.003652657,0.080008452,659.2181473,659.2167594,0.282762149,-0.066210229,-1.489648878,47.91814962,-1.491006436,-5.869886639,-41.17526252,-54621.70406,185.9786202,1.07908086,51.85814948,0.402490447,2.693759062,-1.528019718,-0.632516941,2.146835268,-1.334594944,-0.713269482,-0.10607918,1.059890998,0.246718336,0.367671062,-0.189292865,1.430665042,-1.054093518,0.025599474,0.118088665,0.700901421,-0.204954896,0.605143087,0.012069721,-0.090303043,-0.691499967,0.2274827,-0.126871703,-0.306310554,-0.033374255,0.02184445,-1.43E-05
105CE0525,Siskiyou,3917196,1105.501003,North_Coast,NC,NC,NC,NC,78,9,41.73682044,-122.5530531,635.8699951,1.3484,35119.39844,0.9447,0.244,1981.5,0.1714,0.4968,0.6552,82.201506,757.1300049,2.4035,0.0745,3710.4919,3.5872,Perennial,37.8273,61.8359,51.8621,6.6754,4.5574,2.986,2.0942,5.3893,2.1747,0,1.916107988,1.224686753,0,2,9,0,0,0,1,0,513,1.560609091,FALSE,TRUE,58.401,0.0309,0.0079,0.1175,15.5859,441.3777,317.1111,67.9206,9.6746,141.8228,0,0,0,0,100,39.88842,1393,2,NA,NA,1.914879774,Not detected,1.560609091,23,171,781.3115385,781.3115385,Stressed,Fail,Pass,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,NC,Validation,StressVal,-0.765735876,-0.303809671,32.0995762,CMAP,NA,11.95218752,10.67230444,0.488466208,NA,-0.795466643,-1.623214006,0.172652063,-53.51115324,1.427842943,6.564418574,-892.33922,-826.2263672,35.63303518,-28.19507757,-3.71808371,1.380060002,-0.00712144,0.063835498,-3.514033336,-576.875431,-576.8786518,1.073645376,-0.037804879,2.804946763,-14.32635351,-3.694991608,-33.84152885,50.95401064,-67385.41874,109.3255202,-0.024637071,132.312411,5.051176296,1.781504098,-1.056121952,0.11577326,-1.862661464,-1.626447244,-0.416742725,0.184695049,3.636574753,0.597595969,0.04224419,0.484903984,0.335791541,-0.13238748,-0.581873665,0.074503832,-0.182750711,-1.024648,-0.839549343,-0.05833905,0.120372628,0.37627622,0.417523679,0.119519111,-0.450660069,0.478962251,0.052229651,-1.49E-05
105CE0557,Siskiyou,3799671,1105.420503,North_Coast,NC,NC,NC,NC,78,78,41.53970172,-122.8429526,1751.940002,1.4129,50087.10156,-0.6645,0.175,1999.5,0.15,0.0806,4.5481,773.009679,835.0599976,8.0943,0.0848,4818.1465,5.14,Perennial,48.5981,72.797,3.8763,8.0607,4.4657,2.3535,2.1028,0.3068,0.1458,2.431669929,1.150269385,1.285272526,0,1,64,0,0,0,20,0,276,0.6667,FALSE,TRUE,128.2254,0.031,0.009,0.1212,11.3281,961.7737,270.914,82.0402,11.1472,143.1165,0,59.09398192,0,40.90602078,0,380.83061,2587,4,NA,NA,2.888184932,Not detected,0.6667,17,110,366.798,366.798,Stressed,Pass,Pass,Fail,Pass,Fail,Fail,Fail,Fail,Pass,Pass,Pass,NC,Calibration,StressCal,-0.823619308,-1.093611079,42.36505334,CMAP,NA,12.13373112,10.67230444,0.422013695,NA,0.517388812,3.859207495,0.109841891,18.8432978,-0.158958288,2.635097905,-411.534887,562.3285884,-1.520737313,-14.48524282,-2.494227366,5.358649319,0.054896319,-0.004449898,0.23647838,653.510552,653.5089634,0.313468859,-0.060045662,-0.832662033,46.43992261,-1.679998045,-3.191842453,-42.21255386,-57548.02447,205.0427815,1.105074381,54.98836889,0.498199654,2.785925039,-1.561816714,-0.622488521,2.146947042,-1.283182098,-0.568681882,-0.113340598,1.028131244,0.171270253,0.271704515,-0.236985905,1.444023167,-1.103270225,-0.002434484,0.101117101,0.648717446,-0.210458254,0.662530721,-0.057402432,-0.067354714,-0.765383248,0.260857992,-0.164413085,-0.310646631,0.006318256,0.021372026,-1.50E-05
105CE0685,Siskiyou,3917120,1105.500102,North_Coast,NC,NC,NC,NC,78,9,41.77151535,-122.6043587,1076.840027,1.4938,52118.69922,-0.3843,0.1872,1835.900024,0.1342,0.0922,2.5961,132.329992,741.1599731,6.9793,0.0537,4997.6851,4.8562,Perennial,0,5.3275,2.8908,2.656,2.3368,2.4398,1.7264,5.8521,5.5408,1.397052135,2.199858717,2.732719928,0,12,57,0,0,8,12,9.92E-05,250,1.334,FALSE,TRUE,127.1347,0.0308,0.0081,0.1175,11.5987,580.349,308.0828,80.1007,11.3636,140.3317,0,0,0,100,0,71.27809,1818,3,NA,NA,2.121658286,Not detected,1.334,32,166.3033708,597.5609756,597.5609756,Intermediate,Pass,Pass,Fail,Fail,Fail,Pass,Fail,Fail,Pass,Pass,Fail,NC,Other,Other,-0.871923987,-1.035221978,35.02671908,CMAP,NA,11.83638584,10.67230444,0.280171951,NA,0.465408108,2.925392222,0.15040358,15.59637606,0.089557378,2.62706386,-757.5643018,471.8451014,26.22182484,-16.19565056,-2.060597356,0.546605143,0.138228169,0.006387879,-1.500100564,-133.6569195,-133.6601532,0.340475812,-0.142404665,2.673537946,-13.62339242,-3.653841352,65.36701617,-49.00395856,-50831.51788,-39.59463347,0.179899111,127.1241454,2.483889907,0.707951741,-1.386175483,0.001747007,2.794607296,-1.355665383,-0.126720898,0.494083629,1.420725891,-1.664212285,-0.2256849,-0.586376582,0.683933234,-0.376115568,0.586006768,-0.300821686,0.750819366,-0.563201958,-0.040258181,-0.409175677,-1.047229539,0.080063807,0.124085109,0.52384609,-0.370275722,0.324944688,0.015143641,-4.89E-06
